Created at,Description,Followers Count,Friends Count,Location,Profile Image Url,Statuses Count,User ID,User Name,text
Fri Oct 14 23:10:34 +0000 2022,,54.0,249.0,"Ocoee, FL",http://pbs.twimg.com/profile_images/1507474403143127048/imySGg3__normal.jpg,2102.0,1.5810599218140488e+18,Roberto Cardano,RT @WallStNBA: 🚨🚨Have we reached a Market BOTTOM?? FED Pivot! Cathie Wood ! LISTEN NOW $SPY $arkk $spx $qqq $tsla $amd $nvda $tsm $rivn $bb…
Fri Oct 14 23:10:32 +0000 2022,"Bharat Wing/Sukriti Wing, RT Endorsement unless clarified,Likes not necessarily! चैन से सोना है तो जाग जाओ ।overdose of sarcasm toxic! यही समय है ,सही समय है ।",2071.0,2241.0,,http://pbs.twimg.com/profile_images/1573724255510212608/ZpaXuLLT_normal.jpg,65880.0,1.5810599138452152e+18,Sukriti (सुकृति) Gupta 🇮🇳,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 23:10:28 +0000 2022,"Trading in Stocks & Indices - Futures / Options - 14 years + Interests - Spirituality , Religion ( Shaivism ) , Politics , Humour ,Poetry , Nature and Quotes .",765.0,1127.0,"New Delhi, India",http://pbs.twimg.com/profile_images/1105437901599453184/7IpQlaCz_normal.jpg,11452.0,1.581059896971182e+18,Deepak Chhabra,"RT @MapleStax: How to use the Mid-Candle! 🕯️

Look for the Golden Zone (50-61.8% Retracement) for great risk:reward opportunities!

$SPY $Q…"
Fri Oct 14 23:09:30 +0000 2022,Crypto enthusiast • Nft Finder & DeFi lover • follow 👉 @Upbotscom | Always #Btc #Eth #Bnb,286.0,1733.0,USA,http://pbs.twimg.com/profile_images/1527361539032100864/BLtUzuF8_normal.jpg,312.0,1.5810596539828838e+18,Crypto Expert,"RT @Press_Reach: Apple $AAPL Stock Price Expectations Are Shifting 📊

https://t.co/fM9BjwIWwD

#Apple #AAPL #stockmarket #technology #techn…"
Fri Oct 14 23:09:30 +0000 2022,Fond of Connecting with Think Tanks!,210.0,5000.0,,http://pbs.twimg.com/profile_images/1296159944098697222/ShMO7hFF_normal.jpg,1138.0,1.5810596520280228e+18,BuoyantLearner,"RT @MapleStax: How to use the Mid-Candle! 🕯️

Look for the Golden Zone (50-61.8% Retracement) for great risk:reward opportunities!

$SPY $Q…"
Fri Oct 14 23:09:24 +0000 2022,Blockchain Developer and crypto enthusiast,549.0,229.0,,http://pbs.twimg.com/profile_images/1510623107031183362/z1qmMmMS_normal.jpg,72873.0,1.5810596292910162e+18,Father Sena,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 23:09:13 +0000 2022,Our goal is to advance our members' trading proficiency in multiple markets...  #Free #Signals @ https://t.co/SulvcGzlP3 #FinTwit,177.0,210.0,"Park City, UT",http://pbs.twimg.com/profile_images/1318034735357071361/cJLPqxEc_normal.jpg,15042.0,1.5810595801044296e+18,Dowstrademus,"$YGYI $CMCAW $EVLV $FPAC $IPIC $TMKRW $FNHC $TSLA $SPY $AAPL $GME $AMC - Get the Alert before the Move Automate, Sl… https://t.co/VaKbpTPGku"
Fri Oct 14 23:09:05 +0000 2022,"Try to learn new things, no knowledge is waste beside knowledge is power #follow4follow",3550.0,4972.0,Nigeria.,http://pbs.twimg.com/profile_images/1485744094337028101/RqHgmw3V_normal.jpg,22731.0,1.5810595482193388e+18,"92melor.eth (💙,🧡)","RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 23:08:27 +0000 2022,Intuitive Code creates artificial intelligence algorithms. #AI #technology #DataScience #MachineLearning #robotics #automation,2925.0,26.0,Portugal,http://pbs.twimg.com/profile_images/1520447017855733766/j3C4owHH_normal.jpg,28944.0,1.581059389460738e+18,Intuitive Code,RT @realalexvieira: Global Security Threat Alert: Elon Musk suggests handing Taiwan over to the Chinese government 🇨🇳 ⚠️ 🇺🇦 $ADBE $TSLA $QQ…
Fri Oct 14 23:08:16 +0000 2022,"Bullet-proof integrity, character, and values since 1989. #technology #investing #news $QQQ $SPY",2147.0,7.0,Portugal,http://pbs.twimg.com/profile_images/1532091442956587008/9rJJi8-v_normal.jpg,41459.0,1.5810593408526664e+18,Alex Vieira,Global Security Threat Alert: Elon Musk suggests handing Taiwan over to the Chinese government 🇨🇳 ⚠️ 🇺🇦 $ADBE $TSLA… https://t.co/t407ysUCee
Fri Oct 14 23:08:10 +0000 2022,Bot that retweets tweets containing #Apple | By: @Romanio0089 | @XiaomiRTBot,858.0,2.0,,http://pbs.twimg.com/profile_images/1275101963831648256/Wj3tntn2_normal.jpg,103306.0,1.5810593179436605e+18,AppleRetweetBot,"RT @AAPLinsights: 🔥🔥 Automated Hourly $AAPL 🍎 Sentiment Report (📈 / 📉) 🔥🔥
1. Product Series Reviews:
#iPhones 81/121
#Mac #Macbook 66/111
#…"
Fri Oct 14 23:08:09 +0000 2022,"Hey, check out this chat room. It's been around since 2015, with real traders helping each other profit",0.0,1.0,NYC,http://pbs.twimg.com/profile_images/1581023099985989632/sE74loRw_normal.jpg,417.0,1.581059314617176e+18,Get Trading alerts and Chatroom Join Now:,"$AAPL Target Price, Sold limit, Take profits"" https://t.co/MAqeeewGj4 ."
Fri Oct 14 23:08:07 +0000 2022,"Check out the best tweets on Stocks. Beware, I am the greatest stocks retweeter. retweets are not endorsment. Find hot stocks with @GambisteFinance.",16652.0,0.0,,http://pbs.twimg.com/profile_images/1495032261594464256/IknQq7Uy_normal.jpg,1905280.0,1.581059303330689e+18,Joe Gambiste,"RT @StockMarketMcro: @elonmusk @JeffBezos @GaryGensler @jimcramer @BarackObama  @SecYellen

$AMZN $TSLA $AAPL all got destroyed today by sh…"
Fri Oct 14 23:07:48 +0000 2022,Crypto trader & chartist #Bitcoin NFT gem collector. Trade with @Superbots_Fi & Claim your daily passive income 💸,983.0,2694.0,USA,http://pbs.twimg.com/profile_images/1528706600135012352/hREQfVN-_normal.jpg,312.0,1.5810592234413957e+18,Crypto Bro,"RT @Press_Reach: Apple $AAPL Stock Price Expectations Are Shifting 📊

https://t.co/fM9BjwIWwD

#Apple #AAPL #stockmarket #technology #techn…"
Fri Oct 14 23:07:32 +0000 2022,"I retweet only hot stocks tweets
The best from the best stocks accounts",1130.0,0.0,,http://pbs.twimg.com/profile_images/1285353223776337920/8EDc9tsC_normal.jpg,113654.0,1.5810591594825032e+18,Michael Blackwood,RT @Tickeron: $AAPL in Uptrend: RSI indicator exits oversold zone. View odds for this and other indicators: https://t.co/m46w8lCiOy #Apple…
Fri Oct 14 23:07:32 +0000 2022,A deep learning implemented NLP sentiment engine for AAPL. Sentiment score is provided in the format of Positive_Sentiment_Score / Negative_Sentiment_Score.,55.0,58.0,,http://pbs.twimg.com/profile_images/1446124022450638854/GFNORZ6p_normal.jpg,6430.0,1.581059157092098e+18,AAPL Insights,"🔥🔥 Automated Hourly $AAPL 🍎 Sentiment Report (📈 / 📉) 🔥🔥
1. Product Series Reviews:
#iPhones 81/121
#Mac #Macbook 66… https://t.co/A9DggbjaiB"
Fri Oct 14 23:06:51 +0000 2022,God Save Ø,602.0,875.0,イゼルローン,http://pbs.twimg.com/profile_images/1580880838744772611/PXgwIuGV_normal.jpg,36993.0,1.5810589859686687e+18,Crusader-Pope,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 23:06:43 +0000 2022,,326.0,331.0,,http://pbs.twimg.com/profile_images/1571532653102333955/3QhmkFNu_normal.jpg,5380.0,1.5810589510972252e+18,Jepegchim,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 23:06:24 +0000 2022,I am absolutely nobody,70.0,125.0,,http://pbs.twimg.com/profile_images/1545752579409338368/BU_wRAaA_normal.jpg,2749.0,1.5810588743582638e+18,MarketChurner of various markets,"@BichonRedux Nah that will take forever. TSLA going down is actually great news. 

TSLA 50
AAPL 80

that’s when it… https://t.co/uwqMxuFuCk"
Fri Oct 14 23:06:19 +0000 2022,Phatman | Army Vet | MisFit | FF / EMT | Drink water and Drive on”,1255.0,3617.0,United States,http://pbs.twimg.com/profile_images/1578546309799329794/kyBjfLTt_normal.jpg,12100.0,1.5810588523004273e+18,🎗️Phatman,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 23:05:55 +0000 2022,,60.0,22.0,"San Francisco, CA",http://pbs.twimg.com/profile_images/1493673086914236417/klvTlNfN_normal.jpg,794.0,1.5810587510453903e+18,Diana Lee,"RT @EliteOptions2: $SPX big reversal lower after failing to breakout above 3700.. SPX can test 3540-3549 if it fails to hold near 3600, SPX…"
Fri Oct 14 23:04:44 +0000 2022,be Different to be Normal | #privacymatters | he/him/彼 | 18 | Protecting your privacy with @bluelockorg,49.0,41.0,"Tokyo, Japan",http://pbs.twimg.com/profile_images/1313960313155280896/Xi4njg1K_normal.jpg,285.0,1.5810584533463e+18,Yumi #privacymatters,"RT @thenewoil1: Some EU Websites Make You Pay to Reject Cookies—the US Could Be Next

https://t.co/br1wzmMUYI"
Fri Oct 14 23:04:16 +0000 2022,Focusing on providing technical analysis to turn conservative profits. We are not financial advisors. Join our trading group!,6928.0,525.0,,http://pbs.twimg.com/profile_images/1574954442927087616/IpcbhVA2_normal.jpg,1214.0,1.581058335838597e+18,Conservative Collectors,RT @TheMattDiamond: Guilty of overtrading in this aggressive price action. I’m far from perfect but I try my best to keep my losses small.…
Fri Oct 14 23:04:11 +0000 2022,Focusing on providing technical analysis to turn conservative profits. We are not financial advisors. Join our trading group!,6928.0,525.0,,http://pbs.twimg.com/profile_images/1574954442927087616/IpcbhVA2_normal.jpg,1214.0,1.581058313646932e+18,Conservative Collectors,RT @TheMattDiamond: Nice moves lower off the open! $AAPL $TSLA
Fri Oct 14 23:04:08 +0000 2022,Focusing on providing technical analysis to turn conservative profits. We are not financial advisors. Join our trading group!,6928.0,525.0,,http://pbs.twimg.com/profile_images/1574954442927087616/IpcbhVA2_normal.jpg,1214.0,1.5810583034170245e+18,Conservative Collectors,"RT @TheMattDiamond: $AAPL trade breakdown!

Contracts - Sep 30, 148 put (20)
Total invested - $5,760
Total profit - $1,840
ROI - 31%

#dayt…"
Fri Oct 14 23:04:06 +0000 2022,Focusing on providing technical analysis to turn conservative profits. We are not financial advisors. Join our trading group!,6928.0,525.0,,http://pbs.twimg.com/profile_images/1574954442927087616/IpcbhVA2_normal.jpg,1214.0,1.5810582943988654e+18,Conservative Collectors,"RT @TheMattDiamond: $AAPL trade recap! Textbook 2 minute  downside opening range break #daytrading 

https://t.co/WlQmxvJ5a0 https://t.co/k…"
Fri Oct 14 23:04:03 +0000 2022,Focusing on providing technical analysis to turn conservative profits. We are not financial advisors. Join our trading group!,6928.0,525.0,,http://pbs.twimg.com/profile_images/1574954442927087616/IpcbhVA2_normal.jpg,1214.0,1.581058279060304e+18,Conservative Collectors,RT @TheMattDiamond: One and done! Thanks $AAPL #trading https://t.co/ldy8PB50r4
Fri Oct 14 23:04:01 +0000 2022,Focusing on providing technical analysis to turn conservative profits. We are not financial advisors. Join our trading group!,6928.0,525.0,,http://pbs.twimg.com/profile_images/1574954442927087616/IpcbhVA2_normal.jpg,1214.0,1.5810582723246162e+18,Conservative Collectors,RT @TheMattDiamond: $AAPL 2 minute downside ORB 🙌
Fri Oct 14 23:03:14 +0000 2022,,47.0,79.0,United States,http://pbs.twimg.com/profile_images/1520864791807467520/8-Xko5XA_normal.jpg,942.0,1.581058075473023e+18,DeeSchel,"RT @HAMShortkiller: Not a bad call  now  $GTII @cvpayne   Mr Payne you worked on street

Lets pick a company and sell 1,760,242 shares at t…"
Fri Oct 14 23:03:02 +0000 2022,"Transforming financial markets through innovative strategies & concepts | not financial advice, information & education only | BBA Finance, TCU",702.0,279.0,US,http://pbs.twimg.com/profile_images/1509997477235208216/T36qNgAx_normal.jpg,1301.0,1.5810580263035576e+18,Kelly Horak | Dovewood Capital LLC,"S&amp;P 500 (26 Yr.) Avg. Gain Rate Comp. vs. 2022 - Oct.'s Gain Rate vs 26 Yr. Oct. Avg. is the lowest so far, -45% de… https://t.co/jVqXb35UPZ"
Fri Oct 14 23:02:33 +0000 2022,BlockChain is the Future...❣️,241.0,798.0,"Kolkata, India",http://pbs.twimg.com/profile_images/1574120971786518529/scT7bS4O_normal.jpg,3401.0,1.5810579030828646e+18,Subhankar 🕉️🚩🪷 🇮🇳,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 23:02:24 +0000 2022,Crypto trader & Investor | Making 💰 From Low-Cap Gems | I’m addicted to crypto and football. #HODL and #DYOR,269.0,1601.0,United States,http://pbs.twimg.com/profile_images/1537068262470701062/fIrTHBnQ_normal.jpg,249.0,1.5810578639626732e+18,Crypto Haribo,"RT @Press_Reach: Apple $AAPL Stock Price Expectations Are Shifting 📊

https://t.co/fM9BjwIWwD

#Apple #AAPL #stockmarket #technology #techn…"
Fri Oct 14 23:02:03 +0000 2022,A Trading Group for #DayTraders Learn #Daytrading and become a winning and consistent trader with us.,1.0,2.0,,http://pbs.twimg.com/profile_images/1526252693592985600/5_hWTlbY_normal.jpg,325.0,1.5810577797455913e+18,TRADERJ,"RT @MapleStax: How to use the Mid-Candle! 🕯️

Look for the Golden Zone (50-61.8% Retracement) for great risk:reward opportunities!

$SPY $Q…"
Fri Oct 14 23:01:45 +0000 2022,Empowering investors to take advantage of alternative data. I’m open source. Like my GitHub below 👇,2130.0,7.0,,http://pbs.twimg.com/profile_images/1507722469313974275/iuYuBhMO_normal.jpg,12175.0,1.5810577034298737e+18,Stocksera,"Most mentioned tickers in #WSB in last 1H

1. $TSLA (15)
2. $SPY (11)
3. $AAPL (3)
4. $QQQ (3)
5. $BND (2)
6. $SMH… https://t.co/tV1KuOmBQ5"
Fri Oct 14 23:01:39 +0000 2022,"Up to the minute Apple news. The best Mac and iOS rumors, apps and more in one feed. #Apple $AAPL From @GlassWaveApps",1918.0,3663.0,Designed in California,http://pbs.twimg.com/profile_images/460560202761109504/cDCqNA6s_normal.png,110503.0,1.5810576770941583e+18,MacHash,Oracle VirtualBox brings Apple Silicon Mac support in version 7.0 beta https://t.co/O5JKvuu2bx $AAPL https://t.co/vK4IiZjVup
Fri Oct 14 23:01:37 +0000 2022,"Up to the minute Apple news. The best Mac and iOS rumors, apps and more in one feed. #Apple $AAPL From @GlassWaveApps",1918.0,3663.0,Designed in California,http://pbs.twimg.com/profile_images/460560202761109504/cDCqNA6s_normal.png,110503.0,1.5810576669565624e+18,MacHash,Apple Reportedly Wants Flexibility Over NFL Sunday Ticket Streaming Rights https://t.co/Escwqw57jT $AAPL https://t.co/lJkjvkzvBK
Fri Oct 14 23:01:34 +0000 2022,,36.0,84.0,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,2097.0,1.5810576563072246e+18,Tom,"RT @MapleStax: How to use the Mid-Candle! 🕯️

Look for the Golden Zone (50-61.8% Retracement) for great risk:reward opportunities!

$SPY $Q…"
Fri Oct 14 23:01:34 +0000 2022,"Up to the minute Apple news. The best Mac and iOS rumors, apps and more in one feed. #Apple $AAPL From @GlassWaveApps",1918.0,3663.0,Designed in California,http://pbs.twimg.com/profile_images/460560202761109504/cDCqNA6s_normal.png,110503.0,1.5810576561478164e+18,MacHash,Apple deepens financial push with new high-yield Savings accounts https://t.co/h89mqflEn3 $AAPL https://t.co/0d2ly3mAvb
Fri Oct 14 23:01:31 +0000 2022,"Occasional tweets about math, computer science and politics.",44.0,371.0,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,147.0,1.5810576437033042e+18,Tathagatha,"RT @HAMShortkiller: Not a bad call  now  $GTII @cvpayne   Mr Payne you worked on street

Lets pick a company and sell 1,760,242 shares at t…"
Fri Oct 14 23:00:50 +0000 2022,"$HBAR, $ALGO, $XRP, $QNT, $SGB",401.0,1377.0,,http://pbs.twimg.com/profile_images/1580979111614455809/3YBcDa5u_normal.jpg,15406.0,1.581057469853225e+18,ℏumanE{x}perience,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 23:00:43 +0000 2022,,137.0,0.0,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,327.0,1.5810574426280468e+18,Kobe Faulkner,"RT @BlueMoonTrades: $AAPL Weekly chart says more downtrend coming

https://t.co/bIIxi1Fp7r"
Fri Oct 14 23:00:15 +0000 2022,,26.0,402.0,"Toano, Va",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,453.0,1.581057325258797e+18,ANDREW DAVIDSON,"RT @TradingWarz: FREE #OPTIONS Ideas

Scale out when above 25% Profit

$SPY 366C&gt;365.57 | 350P&lt;350.05
$AAPL 143C&gt;142.67 | 135P&lt;135.29
$TSLA…"
Fri Oct 14 23:00:13 +0000 2022,CEO of Active Plumbing,301.0,505.0, IA,http://pbs.twimg.com/profile_images/1339032360503926786/jPpwulgW_normal.jpg,4093.0,1.5810573179065836e+18,Robert Wriedt,"RT @HAMShortkiller: Not a bad call  now  $GTII @cvpayne   Mr Payne you worked on street

Lets pick a company and sell 1,760,242 shares at t…"
Fri Oct 14 23:00:10 +0000 2022,"Follow me if you like to be updated with latest Crypto News #Bitcoin news.
Whatever I tell is NOT any financial or personal advise. Do your own Research",2522.0,2404.0,,http://pbs.twimg.com/profile_images/1404798215636013056/voQs0j7H_normal.jpg,4413.0,1.5810573051432837e+18,Raghav Bedi,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 23:00:01 +0000 2022,"Stocks and options. Opinions are my own, do your own DD. I am not a financial advisor. #AtlasTrading",130.0,318.0,$SPY $QQQ $IWM,http://pbs.twimg.com/profile_images/1340113805490196481/YyCCMcnA_normal.jpg,3308.0,1.581057265401897e+18,Cameron Poe,"RT @MapleStax: How to use the Mid-Candle! 🕯️

Look for the Golden Zone (50-61.8% Retracement) for great risk:reward opportunities!

$SPY $Q…"
Fri Oct 14 22:59:48 +0000 2022,Metaverse obsessed & crypto visionary. I help you discover the next big things in the crypto market. HODLing #BTC #ETH,311.0,2506.0,"Los Angeles, CA",http://pbs.twimg.com/profile_images/1528717213997445121/sEe8lNrc_normal.jpg,308.0,1.5810572131492454e+18,Crypto Lady,"RT @Press_Reach: Apple $AAPL Stock Price Expectations Are Shifting 📊

https://t.co/fM9BjwIWwD

#Apple #AAPL #stockmarket #technology #techn…"
Fri Oct 14 22:59:45 +0000 2022,Animator,13.0,275.0,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,799.0,1.5810571970011668e+18,Bond_Savingsbond,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 22:59:35 +0000 2022,..,123.0,375.0,,http://pbs.twimg.com/profile_images/1248296790136213504/Q2rpl-mv_normal.jpg,49958.0,1.5810571583548703e+18,Santiago Montes,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 22:59:28 +0000 2022,"Hey, check out this chat room. It's been around since 2015, with real traders helping each other profit",0.0,1.0,NYC,http://pbs.twimg.com/profile_images/1581023099985989632/sE74loRw_normal.jpg,417.0,1.5810571271286497e+18,Get Trading alerts and Chatroom Join Now:,"$AAPL Target Price, Sold limit, Take profits~ https://t.co/MAqeeefDh4 ."
Fri Oct 14 22:59:27 +0000 2022,"Competitive Bowler,World traveler,Cook,Video game aficionado,Alt music fan,Crazy cat person,Fanboy,Professor, stock investor,@thetastyworks options trader",167.0,183.0,Florida!,http://pbs.twimg.com/profile_images/465869900913729536/E2s2olnC_normal.jpeg,6394.0,1.5810571234879734e+18,ProfessorCat,Oct seasonally not great for stocks. In this environment put credit spread #options in inverse ETFs $SDS $SRTY… https://t.co/P9IjiBoPLI
Fri Oct 14 22:59:16 +0000 2022,Expose Naked short sellers PERIOD  a lot of fun at parties always pays for Breakfast (cheap) Dinner always runs from the check Thats my Move,3408.0,240.0,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,15802.0,1.5810570762391757e+18,HAM,"Not a bad call  now  $GTII @cvpayne   Mr Payne you worked on street

Lets pick a company and sell 1,760,242 shares… https://t.co/rkrQzPxWtx"
Fri Oct 14 22:59:15 +0000 2022,,137.0,0.0,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,327.0,1.5810570725187912e+18,Kobe Faulkner,"RT @BlueMoonTrades: End of the week Super follow plays summary:

$CCL calls 💰💰💰
$AAPL Puts 💰💰💰
$CHPT calls 💰💰
$APRN calls 💰💰💰
$QQQ calls 💰💰…"
Fri Oct 14 22:59:06 +0000 2022,We Are $SHIB | We Are #SHIBARMY | NFA | DYOR,17.0,20.0,SHIB - The Metaverse,http://pbs.twimg.com/profile_images/1534756805326254081/n24D3mXF_normal.jpg,1086.0,1.5810570364561695e+18,We Are Shib,"Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/SL86vn6dE6"
Fri Oct 14 22:59:04 +0000 2022,"Check out the best tweets on Stocks. Beware, I am the greatest stocks retweeter. retweets are not endorsment. Find hot stocks with @GambisteFinance.",16652.0,0.0,,http://pbs.twimg.com/profile_images/1495032261594464256/IknQq7Uy_normal.jpg,1905280.0,1.5810570280336957e+18,Joe Gambiste,"RT @BlueMoonTrades: Anchored Volume shelf from the candle with highest volume in 21D window on Big tech

$AAPL $AMZN $NVDA $META $TSLA $GOO…"
Fri Oct 14 22:58:01 +0000 2022,,137.0,0.0,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,327.0,1.5810567608942141e+18,Kobe Faulkner,"RT @BlueMoonTrades: Bad news didn't stop $AAPL from bouncing big from one of it's strong support areas

https://t.co/C6HYIAaLuW"
Fri Oct 14 22:57:48 +0000 2022,💸 Investor $BTC $ETH $BNB and 20+ more 🛠 Engineer 🏢 Developer 🤓 Entrepreneur 🏈 NFL Player 🧠 Sharing learnings as an athlete-investor,428.0,1797.0,"Chicago, IL",http://pbs.twimg.com/profile_images/1533747293781901312/-ivVxwVI_normal.jpg,256.0,1.5810567073040015e+18,Crypto Rider,"RT @Press_Reach: Apple $AAPL Stock Price Expectations Are Shifting 📊

https://t.co/fM9BjwIWwD

#Apple #AAPL #stockmarket #technology #techn…"
Fri Oct 14 22:57:20 +0000 2022,,440.0,29.0,,http://pbs.twimg.com/profile_images/1454475972707749889/c7G0LI7V_normal.jpg,51543.0,1.5810565911050035e+18,Charlie,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 22:57:16 +0000 2022,Philippians 4:13 - I Can Do All Things Through Christ Who Strengthens Me,216.0,253.0,Deep Outer Space ,http://pbs.twimg.com/profile_images/1559892596033470465/ICweb7pG_normal.jpg,32960.0,1.5810565753802383e+18,Esteban,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 22:56:49 +0000 2022,"I analyze candlestick charts and then devine the future of price action all based solely on the candle sticks patterns. I am an analyst,not a financial advisor.",42.0,87.0,,http://pbs.twimg.com/profile_images/1574984868479602690/49Dz8V4m_normal.jpg,628.0,1.5810564617145754e+18,The New Disciple,Apple chart I have made shows the movement we can expect with the stock crash we are about to see. You can access t… https://t.co/ZdkrQVeoQl
Fri Oct 14 22:55:47 +0000 2022,"Zor Julm ki Takkar Par Sangharsh Hamara Nara Hai

Jai Hind🙏",72.0,33.0,,http://pbs.twimg.com/profile_images/1529284142118019074/Zd0a-mej_normal.jpg,1940.0,1.5810562018651873e+18,Ankit Yadav,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 22:55:45 +0000 2022,"Sphere: S&P 500 of Crypto 🚀| OtterClam: https://t.co/WpCiPs3juZ DAO-governed land, ecosystem with 4 essential elements: DAO, Treasury, Sandbox, Otto NFT & Ottopia",57.0,54.0,,http://pbs.twimg.com/profile_images/1561793284925640704/MV71OxOv_normal.jpg,1878.0,1.5810561929183642e+18,Gucci1017,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
Fri Oct 14 22:55:25 +0000 2022,"Follow us to receive trading signals from our A.I.
Disclaimers and Limitations: https://t.co/XKE2RhkwCt",17762.0,740.0,"Sunnyvale, CA",http://pbs.twimg.com/profile_images/881978009279881216/7fnZZ_Pl_normal.jpg,2029185.0,1.581056109967614e+18,Tickeron,$AAPL in Uptrend: RSI indicator exits oversold zone. View odds for this and other indicators:… https://t.co/vKdZZW2tzU
Fri Oct 14 22:55:25 +0000 2022,,137.0,0.0,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,327.0,1.5810561078414664e+18,Kobe Faulkner,"RT @BlueMoonTrades: Whichever way $AAPL is going to break in near future, most of my plays will go in that direction

My iPhone 14 battery…"
Fri Oct 14 22:55:15 +0000 2022,,137.0,0.0,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,327.0,1.581056067072852e+18,Kobe Faulkner,RT @BlueMoonTrades: This one was Massive and also very satisfying trade : $AAPL puts … 45% + profits already in Super Follows 💰💰 https://t.…
Fri Oct 14 22:54:44 +0000 2022,Learning and journaling,31.0,602.0,,http://pbs.twimg.com/profile_images/1512035453507186689/iqc19eyF_normal.jpg,1385.0,1.5810559355265802e+18,Dilbert,"RT @MapleStax: How to use the Mid-Candle! 🕯️

Look for the Golden Zone (50-61.8% Retracement) for great risk:reward opportunities!

$SPY $Q…"
Fri Oct 14 22:53:47 +0000 2022,"Check out the best tweets on Stocks. Beware, I am the greatest stocks retweeter. retweets are not endorsment. Find hot stocks with @GambisteFinance.",16652.0,0.0,,http://pbs.twimg.com/profile_images/1495032261594464256/IknQq7Uy_normal.jpg,1905280.0,1.5810556956252897e+18,Joe Gambiste,RT @Beth_Kindig: Meta and Microsoft are teaming up to bring hit Xbox games into Quest headsets. The market for virtual reality gaming in th…
Fri Oct 14 22:53:06 +0000 2022,,137.0,0.0,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,327.0,1.5810555251600712e+18,Kobe Faulkner,"RT @BlueMoonTrades: These are some of the Above Ask Sweeps that came in last 1 hour today. All with premium &lt;= $0.5 

Something worth consi…"
Fri Oct 14 22:51:45 +0000 2022,Investor📈Trader. Fischoff Grand Prize Winner. Halo Player. Saxophonist. Can’t wait to see Tesla crumble to $100 a share. 6/8/22 CASH IS KING BABY.,537.0,738.0,"Texas, USA",http://pbs.twimg.com/profile_images/1578072225739161600/6eW6FrT-_normal.jpg,42869.0,1.5810551850103644e+18,Tony The Boxing Guru Guzman,"$AMZN &amp; $AAPL are laughing right now. 

$AAPL free cash flow: +92 billion.
$TSLA free cash flow: 3 billion. 
The bi… https://t.co/nmWKC5sH3x"
Fri Oct 14 22:50:42 +0000 2022,"life is not a bed of roses 🌹
don't feel too comfortable",13.0,66.0,,http://pbs.twimg.com/profile_images/1575601868801286164/3wk9yYcd_normal.jpg,170.0,1.5810549205179105e+18,Graceunlimited,"RT @WatcherGuru: Apple, $AAPL fined $19 million in Brazil for not including chargers with iPhones. https://t.co/NImwmQTgSa"
